gene	phi
LRTOMT	0.145054609
RPL26L1	0.145048649
IL18R1	0.144955665
SH2D6	0.14495111
LSM4	0.144945867
IFNA7	0.144933239
BLOC1S2	0.144884842
GLRB	0.144882569
TNFRSF12A	0.144855495
SPC24	0.144786103
TBC1D12	0.144737657
TFF2	0.144650188
C9orf142	0.14453376
FAM216B	0.144527163
C12orf39	0.144526832
FDXR	0.144407219
TMEM50B	0.144398219
TSPO	0.144396757
ADCYAP1	0.144392075
ITGBL1	0.144391938
HES6	0.144331691
EFS	0.144158635
NPFFR2	0.1441109
CNIH4	0.143986763
VSTM2L	0.143919923
MKRN1	0.143819793
REEP5	0.143801952
ZFP41	0.143761842
CAP1	0.143742325
CYB5B	0.143685182
CD8B	0.143669614
MPHOSPH6	0.143566188
UQCRB	0.143484265
C17orf98	0.143457252
GNL2	0.143451558
AFF3	0.143314647
ALDH4A1	0.143008107
TCAP	0.143005753
RBPMS2	0.142947321
CYP19A1	0.142881346
TMEM138	0.142880253
WFIKKN1	0.14280352
PRDX1	0.142752148
KIAA1430	0.142733901
KRTAP1-3	0.142622559
TCTN3	0.142498859
ATP6V0A2	0.142407659
PNPLA1	0.142280427
GFER	0.142204564
CABP5	0.142140835
GRIK1	0.142065395
TIMM22	0.142057468
MORN4	0.1419795
PTPN13	0.141933194
CPNE4	0.14187968
MED10	0.141837097
HTRA2	0.141834399
NXNL1	0.14178047
C6orf57	0.141734554
TMEM126B	0.141726806
CERS6	0.141668427
PRF1	0.141658868
FBXW9	0.141655879
KLHL3	0.14163551
SREK1IP1	0.141629301
TIFAB	0.141610665
GSTZ1	0.141593892
TMEM70	0.141581286
FIGLA	0.141562638
MUT	0.14152833
SNTB2	0.141507291
TMEM161A	0.141471339
LRRIQ4	0.141463425
IFIT1B	0.141458721
C16orf54	0.141454395
DUSP22	0.141262674
GLRX2	0.141229955
SHC2	0.141228008
WRB	0.141171825
UBA3	0.141159924
CLMP	0.141148456
BLOC1S1	0.141018124
BNIP3	0.141014582
MAP6D1	0.140854486
CCDC112	0.140767075
HPS6	0.1407652
TMX3	0.140699663
TMEM140	0.140666651
MGRN1	0.140580646
SESN2	0.140578428
TRAPPC5	0.140553738
C10orf25	0.14055317
IMMP2L	0.140366618
TMEM234	0.14025932
CALML6	0.140251901
MARK3	0.140224987
POP7	0.140081662
MPLKIP	0.140079419
ZBTB45	0.140073234
ZNF652	0.140037199
ABHD5	0.13998808
POU2F3	0.139951386
FABP2	0.139918039
PAIP2B	0.139847333
JOSD2	0.13978717
HIST1H3G	0.139764644
KRTAP13-4	0.139751877
BORA	0.139742691
TGFA	0.139704301
GTSF1L	0.139653987
RPS19BP1	0.139632002
FAM134C	0.13961836
ATPBD4	0.139593649
GMFB	0.139586088
CST4	0.139545658
SNX21	0.139495472
IL4	0.139441651
LCE5A	0.139378332
TMEM179	0.139271654
TMEM18	0.139271285
SCARB2	0.139268247
RANGRF	0.139188001
ZNF789	0.139151767
ADAM9	0.13914917
GPBP1L1	0.139124607
HIST1H1D	0.139048548
PIDD	0.138987314
TCF7L1	0.13898296
MRPS6	0.13896933
LSM3	0.138943517
TSPYL1	0.138785506
FAM162A	0.138748173
LECT2	0.138649755
MAFG	0.138634809
MCEE	0.138556098
UBOX5	0.138541311
RRP9	0.138355976
SLC38A4	0.138344989
BAG4	0.138193688
ZNF593	0.138067599
C3orf52	0.138003479
BAALC	0.137980815
ISCA2	0.137962701
IRF6	0.137875947
SLC25A23	0.137870162
RBM4	0.137854358
NUDT16L1	0.137795932
ATOH7	0.137677604
CBLC	0.137565649
NDUFA13	0.137559062
FAM214B	0.137548639
NME4	0.137539492
AGR3	0.137523894
IMP3	0.137449712
MYL2	0.137392442
DGAT1	0.137355112
IGFL3	0.137314905
CCDC126	0.137238093
DEFB112	0.137150106
ZNF492	0.137147984
PWWP2B	0.137126885
HIST1H2AL	0.136944936
GIP	0.136892568
NTS	0.136860643
PDRG1	0.136830739
LGALS1	0.136792185
WWC1	0.136769335
C22orf24	0.136739688
GNLY	0.136718999
CCDC114	0.136673824
IGJ	0.136656609
PRKCSH	0.136616568
KRTAP5-2	0.136594578
MYLK2	0.136583389
PLGRKT	0.136501278
TMEM89	0.136464395
SPAG6	0.136400375
C17orf102	0.136370999
ST6GAL2	0.136283796
TMCC3	0.136275883
MAGOHB	0.136190322
DBNDD1	0.136184191
ACAP1	0.136182629
TRIP6	0.136056277
RIC8A	0.136003975
FGF22	0.135998816
AIF1L	0.135939152
C12orf54	0.135898561
TCTEX1D2	0.135832198
KRTAP9-8	0.135778549
CLC	0.135704566
C13orf35	0.135622182
SPATA8	0.135621752
CYBA	0.135589149
ARHGEF38	0.135416491
WBSCR16	0.135412999
IL17B	0.135407766
EFCAB2	0.135379359
VNN2	0.135181157
LOXL2	0.135160326
SLC4A3	0.135141307
IQCA1	0.135097489
ACR	0.135004703
DCTN3	0.135002453
CLDND2	0.134945269
RBL1	0.134850156
DERL3	0.134830691
SDHAF2	0.134640869
RPL31	0.134591512
PDE7B	0.134561806
KATNAL2	0.134557886
TXNDC17	0.134413386
CPLX1	0.134361436
ISG15	0.134338713
HSPB7	0.134319591
CERS5	0.134212041
RNASE4	0.134151181
KRTAP9-4	0.134131642
GADD45A	0.134118843
NPPB	0.134023827
MRPL41	0.133959474
PTTG1IP	0.133857913
CST7	0.133840425
ARID5A	0.133838505
RIN2	0.133799255
CLPTM1L	0.133724635
PIGH	0.133684944
RNASE12	0.13363704
INSL4	0.133607371
ZMYND10	0.133587415
OBP2A	0.133531226
ARL6IP5	0.133455657
FDX1L	0.133369152
C1orf186	0.133365181
MRPS17	0.133322164
OSTC	0.133305173
DNAJC24	0.133277767
YME1L1	0.133261705
CPLX4	0.133227226
POLR2D	0.13320241
BACE1	0.133190974
THAP3	0.133163399
PLEKHA8	0.13311548
ZFP3	0.133071123
LEMD1	0.133063543
CSAD	0.13303746
CSN3	0.133007146
ANG	0.13299472
PLOD2	0.132882014
KRTAP5-7	0.132849005
LLPH	0.132846349
PUF60	0.132754979
INPP5E	0.132739355
BBC3	0.132692146
HRSP12	0.132585455
B3GALT4	0.13251897
C10orf35	0.132496246
CNDP2	0.132479502
ALG1	0.132449041
NME3	0.132394049
OBP2B	0.132316793
LZTS2	0.132273318
VAMP4	0.132214515
CRABP1	0.132115921
MYL7	0.132091069
TMEM170A	0.132084267
TRAPPC6A	0.132059108
TTC32	0.132054239
ZFP57	0.132040738
RPL37	0.132012962
CHRNB1	0.131950406
RBPJL	0.131921428
RARRES3	0.131905694
CYP20A1	0.131904284
KRT3	0.131838609
PIGP	0.13183085
CALM3	0.13178983
BOLA1	0.131776369
MRPL21	0.131704096
VAMP3	0.131630497
C8orf4	0.131586059
SETDB2	0.131547907
LYZL6	0.131458618
SSFA2	0.13136506
C5orf49	0.131315931
DZIP3	0.131258765
ARAP2	0.131179103
VEZT	0.131092289
ALPL	0.131067707
NGB	0.13101709
C10orf82	0.131001766
OLFML3	0.130992373
MLANA	0.13095282
C11orf63	0.130937399
PRTG	0.130935364
COX7A2L	0.130929968
CNIH2	0.130899939
HIATL1	0.130843636
MFSD2A	0.130831718
NDUFA11	0.1307827
PHF21B	0.130777241
TPPP3	0.130747147
FAM26D	0.130604944
FSHB	0.130597033
PPIH	0.130580205
HES3	0.130542769
CARS2	0.130437219
ZNHIT6	0.130422741
ZNF576	0.130409815
RFTN2	0.130327091
CENPW	0.130307276
DPM3	0.130281895
SLC25A27	0.130180702
RNASE8	0.130165181
PIGS	0.130051982
FLVCR1	0.129994529
PTP4A3	0.129963055
TBCK	0.129939916
KRTDAP	0.129921984
MGST1	0.129889918
AKD1	0.129878301
CYP8B1	0.129810497
CYP2E1	0.129768883
GJA1	0.129718707
CDT1	0.129702467
SFT2D1	0.129680566
BEST2	0.129636855
C2orf15	0.129616342
L2HGDH	0.129602206
C19orf60	0.12958056
PTS	0.129577934
SLC35B2	0.129517951
HIST1H2AA	0.129506106
FKBP4	0.129353635
RNASE6	0.129313456
ARSA	0.129267271
CST1	0.129254019
CXCL9	0.12913092
ZNF213	0.129106758
GPR37L1	0.129097605
KCNS1	0.129061546
GPR110	0.129004488
SYNPO2	0.128943061
MALL	0.128896463
CASC4	0.128844167
HSPB9	0.12882554
PHKG2	0.128794693
CETN1	0.128754301
HIST1H3F	0.128753033
CRYAB	0.128666895
NPC2	0.128651023
BTG2	0.128625884
SPAG1	0.128582471
C16orf13	0.128555589
SLC7A11	0.128527478
MYL9	0.128527322
MYLPF	0.12850363
FAM89B	0.128427826
SRXN1	0.128423257
LYZL4	0.128356561
GABARAPL2	0.128331676
RSRC1	0.128317217
UFSP1	0.128284214
TOP3B	0.12827414
LMLN	0.128236676
CEND1	0.128183171
OPALIN	0.128146823
C8orf82	0.128077163
OSBPL5	0.128074634
CHCHD5	0.128058799
GYS2	0.128057986
VPS72	0.127937342
TTC19	0.127918023
URM1	0.127911101
SMARCE1	0.127884517
DUSP13	0.12786136
ATP8A2	0.127848219
HSPA4L	0.127847544
ZNF69	0.127755477
TAPBP	0.127736073
ZNF154	0.127569109
MRPL54	0.127503522
ARL9	0.127455014
C1orf204	0.127187388
APOC2	0.126973963
HIST1H4H	0.126957601
TBCEL	0.126876944
UBE2V2	0.12683172
SMCR7L	0.126812904
SKA2	0.126763659
NOP10	0.126645846
OGG1	0.126609965
WNT10A	0.126602187
SPAG11A	0.126599306
ERRFI1	0.126587769
MCM3AP	0.12648135
RPL22L1	0.126476868
RAMP1	0.126428466
STK33	0.126405161
CXCL17	0.126366689
SCN7A	0.126242499
CYYR1	0.126234216
SLC9B1	0.12617494
FAM117A	0.126162732
IFIT1	0.126100415
CYP2A7	0.126080549
ZNF625	0.126003098
HIST2H2AC	0.125984443
ARHGEF15	0.125981575
PRDM15	0.125946997
KIN	0.125909824
CTF1	0.125886076
ANKMY2	0.125829166
RSL1D1	0.125786535
POLR2I	0.12578486
MRPL36	0.125775823
ORMDL1	0.125774018
C1orf189	0.125766079
GLRA1	0.125748119
MRPL52	0.125736653
LGR6	0.125730359
SLC9B2	0.125675644
SLC17A1	0.125596361
FABP5	0.125570523
LGR5	0.125569344
SLC17A2	0.125535135
DCAF17	0.125485007
FAM163B	0.125330299
MRPS9	0.125300461
OSTN	0.125262596
CPN2	0.125209971
CCL16	0.125202121
SAMD13	0.125166173
CHCHD1	0.125150028
KANSL1L	0.125146416
C14orf180	0.12509205
HRASLS2	0.125075272
NANOS2	0.125034563
KRTAP4-2	0.124970729
WNT10B	0.124945078
FADS1	0.124902996
DCAF4L1	0.124845214
SMAP1	0.124781477
ZBTB25	0.124569052
FCER1G	0.124502055
IL1RN	0.124459026
IGFL1	0.124413693
MMP13	0.124310831
TUBD1	0.124238573
C16orf92	0.124236638
IFIT3	0.124175192
NR2C2AP	0.124172797
CXXC11	0.124171506
GSG2	0.124166618
KRTAP9-9	0.124128013
KIAA0895L	0.124090618
NXN	0.124037224
RARRES2	0.124037114
MS4A6E	0.123759581
GPR152	0.123727135
CCL24	0.12363184
FKBPL	0.123613898
TMEM175	0.123570359
TAT	0.123514958
MRPS18C	0.123473699
C19orf12	0.123453151
DAOA	0.123438891
TXNL4A	0.123339639
MOCS3	0.123300739
C1orf61	0.123275874
C14orf182	0.123237508
BIK	0.123177109
NNAT	0.123159944
HINT3	0.123071716
KRTAP15-1	0.123065862
ZNF580	0.123024155
HSPB11	0.123004328
CDH24	0.123003719
WIPF3	0.122975518
GHRH	0.122940066
CNP	0.122935871
TMEM244	0.122887869
KRT27	0.122814999
C20orf197	0.122558428
C1orf159	0.122466077
ZFAND2A	0.122403455
CALML5	0.122358695
TAC1	0.122297055
IFITM5	0.122295573
Sep-14	0.122279106
CCL27	0.122258763
MCFD2	0.122235669
IRF7	0.12218786
MRPS5	0.122157074
HBM	0.122125438
MRPL42	0.122113427
GCNT4	0.122107154
BOLA3	0.122044406
ZNF232	0.121964568
CCL21	0.12194049
TYROBP	0.121868577
ERVFRD-1	0.12184955
TYW1	0.121825712
RAG2	0.121824798
DEFB116	0.121776098
UTS2	0.121695263
MRPL27	0.121672089
NUP43	0.121640825
C7orf34	0.121566283
HINT1	0.121526057
TPD52L3	0.121465405
FHIT	0.121314112
IER3IP1	0.121311994
TNP2	0.121278083
LRRC48	0.121256392
TMEM107	0.121242897
HBG2	0.121118425
B3GNT8	0.121038624
SNTN	0.121036419
ARHGEF10L	0.121022562
C9orf72	0.121015175
KIAA0101	0.121001185
WDR89	0.120894828
RPL36AL	0.120886273
UCN2	0.120885929
HBG1	0.120859094
MAP2K5	0.120794977
IGFL4	0.120776997
ATPIF1	0.120767604
CXCL13	0.120714106
MIEN1	0.120713247
TMEM180	0.120699989
PPP1R14B	0.120647719
UQCRC1	0.120605702
CRB3	0.120548458
SERINC1	0.120526277
B3GNT1	0.120522829
COL14A1	0.120512921
PSMD5	0.120503234
MRFAP1	0.120452359
SH3BP5L	0.120443084
CNTN5	0.120438021
COX7A1	0.120393809
PTPLAD1	0.120350399
RIPPLY2	0.120277676
CSTF1	0.12024668
KRTAP21-2	0.120125086
SS18L1	0.120116525
ASIC5	0.120091921
ATP5J	0.120079009
ATAT1	0.120070938
FSCN2	0.120050415
ATP5L	0.119918803
FAM150A	0.119903487
MX2	0.119860596
CCDC105	0.119760205
ZC3H3	0.11969015
RTN4RL2	0.119646084
C3orf35	0.119601571
CISD2	0.119523903
XCL1	0.119519765
EIF2B3	0.119516191
TMEM160	0.119427563
NDUFA5	0.119397425
TUBG2	0.119387796
TINF2	0.119363271
XCL2	0.119297412
LILRA6	0.119282918
OTOR	0.119210647
BLID	0.119106002
ZNF780A	0.119091146
LIMA1	0.118996314
ISCU	0.118954679
PSTPIP2	0.118943783
TMPRSS3	0.118862346
DBI	0.118788094
TMEM104	0.118710096
CBX4	0.118709226
KAT8	0.118671239
DMRTA1	0.11866342
PREX2	0.118554196
IL9	0.11845864
CYTL1	0.118229764
TIMM13	0.118226029
SLC22A8	0.118181476
SMCR8	0.118172955
LSM2	0.118149177
PDCD5	0.118149035
PNN	0.118112919
LCE3B	0.118084362
C19orf25	0.118073166
NPHP1	0.118065324
PXT1	0.118052003
DDX19B	0.118030315
DHX8	0.117969682
LIPK	0.117930117
UNC93A	0.117869074
KRT6B	0.117856472
TMEM184C	0.117810419
MPHOSPH8	0.117788301
SPPL2A	0.117685866
COG2	0.117558084
CHRAC1	0.11750492
TEKT5	0.117497501
DNAL4	0.117465169
HIST1H4F	0.117284979
ERCC6L2	0.117197811
C19orf48	0.117188881
STXBP2	0.117125834
CDH16	0.117088654
SH2D4B	0.117060199
PHLDA3	0.117022963
TAX1BP3	0.116978822
HAO2	0.1169603
CARD16	0.116863187
RBP1	0.116810333
F7	0.116784098
ZNF259	0.116764248
HIST1H4L	0.116744528
AMPD2	0.116724412
CXCL11	0.116706186
KISS1	0.116694002
LCE1F	0.116651908
TMEM218	0.1166414
SHFM1	0.116540837
C9orf69	0.116495635
C17orf50	0.116457802
ARMS2	0.11641998
TMEM211	0.116262681
ANKFN1	0.116217528
RAD18	0.116198131
ALG12	0.116170537
SCGB1D2	0.116112086
IL4R	0.116063054
CCDC91	0.116040027
CHKB	0.116019411
MEIS3	0.116001491
SLC19A2	0.115961949
NUDT8	0.115924248
CCL28	0.1159185
C19orf45	0.115799331
VAMP8	0.115777799
DEFA4	0.115767953
TFF3	0.115749864
CYS1	0.115589199
STK38L	0.115356209
S100A2	0.115350694
LCE1C	0.115322595
PANX1	0.115309261
NEIL1	0.115243343
CAMK4	0.115222464
CXCL1	0.115142582
EGR4	0.115139904
SFPQ	0.115135016
GUCA2B	0.115065877
DEFA5	0.11500565
CAP2	0.114968199
VAMP5	0.114959697
CDCP1	0.114944467
DAP	0.114930994
RPS28	0.1149107
C2orf76	0.114879329
SRP54	0.11482555
KRTAP3-3	0.11477533
DLEU7	0.114681314
TIMM10	0.114658249
SPINK13	0.114621625
REXO4	0.114565655
ALDH1L1	0.114524842
LNX1	0.114503393
CADM2	0.114474115
IFITM3	0.1144425
LRRC16B	0.114400154
NHLRC4	0.114399508
COTL1	0.114377199
CRY1	0.114266691
ATP6V1F	0.114253191
TCN2	0.114207894
HDDC3	0.114186713
NAGS	0.114179652
KRT71	0.114077722
CDKN2AIPNL	0.114018956
NAALADL2	0.114013578
NDUFS6	0.113981302
LHX9	0.113937712
TIAF1	0.1138283
TUFM	0.11380694
CCL17	0.113776085
HIST3H2A	0.11377496
CDH5	0.113653433
HHLA3	0.113619186
LCE1D	0.113619186
CERS4	0.113604538
RASEF	0.113492402
ANO3	0.113491366
HOXD3	0.113421656
IL6R	0.113379993
NFYA	0.113342942
ATP13A2	0.113311749
C20orf144	0.113252218
PTMS	0.113192416
CLIC6	0.113174727
LST1	0.113158793
ADAP1	0.112971263
CSTB	0.112957757
PDE6G	0.112932803
CALCB	0.112910612
GEM	0.11285718
RELT	0.112854505
NUPR1	0.112787228
SCOC	0.112783088
C1RL	0.11277083
S100P	0.112737365
NR1H2	0.112698478
HIST1H2BF	0.112687986
C6orf223	0.112666312
CHRDL2	0.112641713
PFDN1	0.112630979
STON2	0.112605371
ANKS6	0.112561988
HIST1H2BB	0.112415203
NARF	0.112362823
KRT8	0.112328838
ALX4	0.112322491
C10orf128	0.112312889
SNTA1	0.11228539
TSPYL5	0.112221467
BET1	0.112201629
HBA2	0.112192404
ABRACL	0.112172756
HBQ1	0.11209692
GXYLT2	0.11209101
RAI1	0.11207647
SEC61B	0.112015696
MLYCD	0.111981661
SRGAP1	0.111946517
PKMYT1	0.111901072
TMEM213	0.111871257
LOXL1	0.111832553
PATE2	0.111758344
TAC3	0.11173384
RPA3	0.111722687
KRTAP12-4	0.111722518
PRMT10	0.111556112
RSPO3	0.111506199
ZNF3	0.111448152
APPL1	0.111445899
LYPD2	0.11137232
RETNLB	0.111348688
ASCC1	0.111281993
DEFB126	0.111271489
CTNNBIP1	0.111252324
HTRA1	0.111245366
RPS29	0.111224023
C12orf23	0.111140629
GLT8D1	0.111085588
PEX14	0.110992458
ATP6V1G1	0.110948769
TMEM141	0.110885591
SEPW1	0.11084759
GABARAPL1	0.110765552
SAA2	0.110656353
NRG3	0.110651561
GPRC5C	0.110637067
PI4K2B	0.110598398
RABL5	0.110477259
NPAS1	0.110315199
SLCO5A1	0.110210705
UEVLD	0.110194177
CDS1	0.110133196
NRG4	0.110094687
TBL2	0.110093294
CARD18	0.110092683
C11orf16	0.110069098
C3orf79	0.110051606
MEX3A	0.110027301
KRTAP19-5	0.10998877
ZNF141	0.109985131
FUT11	0.10997137
SIGIRR	0.109926365
LCE2B	0.109912766
CXCL5	0.109879418
CMC1	0.109823768
NEU2	0.109803604
PRLH	0.109785722
WFDC12	0.109757489
KCNK2	0.109735504
PRKCA	0.109724953
OCM2	0.109662629
AMPD1	0.10961042
SPINK14	0.109369382
C4orf46	0.109275222
TNFRSF10B	0.109184116
PAICS	0.109183331
GDF10	0.109143181
KDM4C	0.109088988
SIGLEC9	0.109020532
FBLN2	0.108948368
CDS2	0.108927218
SECISBP2L	0.10892343
GUCA2A	0.108916502
IDH1	0.108915575
REN	0.108904111
GABRR2	0.108872569
KLF17	0.108840223
NR1H3	0.108812937
PCID2	0.108734128
COMMD6	0.108677057
KRT86	0.108661262
S100A16	0.108629538
C10orf55	0.108623338
ZNF772	0.108291786
PEX6	0.108262351
PCYT1A	0.108195599
KRTAP12-3	0.108182959
CLEC14A	0.108173526
CDC42EP5	0.108162619
GLE1	0.108106588
CMC2	0.108091059
PCDHGA4	0.108087853
DCDC2	0.108042617
MUCL1	0.107893545
AGPAT4	0.10782796
SYS1	0.107809294
FLOT2	0.107772639
SEC62	0.107762447
PYY	0.107749605
CCL1	0.107705134
FLVCR2	0.1077
SDPR	0.107632427
BPI	0.107593698
HEPN1	0.107501436
WDR85	0.107447992
INPPL1	0.107407389
ATP5J2	0.107321504
DCD	0.107318663
SFTA3	0.107247599
APCDD1L	0.107220198
BANF2	0.107209347
PDCD4	0.107164778
CXCL2	0.107109569
PCBD1	0.107033894
CCL22	0.107014438
SNX8	0.107007942
CRIPT	0.107003273
F13A1	0.106989144
CAMK1G	0.106922659
TTC24	0.106875541
DPF1	0.106873125
WFDC11	0.106861259
HMGN1	0.106850425
COG4	0.106823731
COX7A2	0.106817426
ZNF365	0.106802877
MYCBP	0.10679568
ZBTB49	0.106653204
GATA3	0.106560094
TRIM43	0.106540754
RPUSD4	0.106525681
CXCL6	0.106517367
MAZ	0.106482793
ZNF862	0.10643704
PER2	0.106407563
DEFA6	0.106400095
HMGA2	0.106275495
C14orf142	0.106230886
SELK	0.106166405
EPHX1	0.106149588
MYBPC3	0.106044295
DOM3Z	0.105924909
CCL18	0.105883804
CXCL3	0.105865079
CCZ1	0.105843635
ZNF408	0.105815302
CORO6	0.105772729
HIST1H4G	0.105764373
NT5DC1	0.105763656
CHST6	0.105740721
CBLB	0.105594372
KRTAP3-2	0.105581853
WFDC13	0.105549944
FGL2	0.105403049
GTF2H5	0.105389399
ABHD3	0.105370339
DPEP3	0.105337458
PAPOLG	0.105329008
IL8	0.105310874
CCL8	0.10528302
NKTR	0.105280771
CCDC167	0.105257291
S100A4	0.105197977
POLE4	0.105197357
HIST1H4K	0.105174108
GYPC	0.105125041
ZNF713	0.105067004
DIEXF	0.105027698
SPRR2A	0.105022813
PPP2R3A	0.104982163
BRAT1	0.104980871
BARD1	0.104807373
SPRR2D	0.104800176
SCGB2A1	0.104643886
SPRR2B	0.10460566
SPRR2G	0.104422639
DMTF1	0.104384829
HS2ST1	0.104363167
ANKRD6	0.104357557
S100A7A	0.104310599
ZNF706	0.104306154
CCL13	0.104275119
ASB4	0.1042302
HOOK2	0.104208129
TTC14	0.104119689
KCNE3	0.104062061
C5orf58	0.104006875
WWOX	0.103963318
C8orf59	0.103953101
COX19	0.103914456
PIP4K2C	0.10373695
BLCAP	0.103647309
NUDT6	0.103555212
KRTAP6-2	0.10353971
C19orf53	0.103492143
S100A12	0.103469633
SLC1A4	0.103427094
CCNJ	0.103370193
MOBP	0.103250125
ZNF585A	0.103230377
PF4	0.103225972
GFRA1	0.103223376
PANX3	0.103147452
BICD2	0.103055758
LAX1	0.102989004
SIL1	0.102983439
POLR2K	0.1029579
KCNF1	0.102919586
PYDC1	0.10280898
IRAK4	0.10268069
SPINK4	0.102634472
TRIM52	0.102622916
DEFB123	0.102601994
PTH2	0.102593423
COA5	0.102525438
ZNF138	0.102503825
ZNF19	0.10237931
GCHFR	0.102371467
C8orf76	0.102332957
NOM1	0.102313981
SCGB1D1	0.102305345
AARS2	0.102287798
COX6A2	0.102242349
TUBGCP4	0.102228797
LSG1	0.102217601
PRAMEF16	0.102100812
RPS27L	0.102038041
INF2	0.102009903
TRIAP1	0.101926097
SCGB1C1	0.101913299
AKAP3	0.101907086
CLEC4M	0.101886128
VMP1	0.101830397
CENPN	0.101785621
CCDC23	0.101574066
KLHDC8A	0.101397836
KRTAP6-1	0.101272593
APOC1	0.101226511
SCGB3A1	0.101124035
PIGK	0.101077915
GLIS2	0.101070213
SLC29A4	0.101051824
NPS	0.101001092
TTC18	0.100946298
TGFB1	0.100904329
WIF1	0.100797956
SMOC2	0.100668805
FAM53B	0.100638539
LIX1L	0.100630003
AKR1C2	0.100593853
CABLES2	0.100560776
HTN1	0.100534484
EGLN1	0.100532195
APEX1	0.100418019
SPINK7	0.100351713
NDUFA3	0.100346503
ASTL	0.100290842
SMG5	0.100251226
PDE6H	0.100235016
MRPL2	0.100234577
KRTAP19-7	0.10022329
ZDHHC7	0.100109874
GOLPH3L	0.100095663
KRTAP20-2	0.100056072
GNG11	0.1000145
STATH	0.100010667
C6orf48	0.099783434
FUT3	0.099756112
LRIG3	0.099749414
CPA5	0.09963714
HABP4	0.09941382
CLN3	0.099082405
C14orf2	0.099036507
UBA5	0.098939799
UFM1	0.098855428
SNAPC3	0.098808328
TMOD4	0.098776366
DFNB31	0.098773455
SLC25A44	0.098755551
SPINK1	0.098749732
OTUD3	0.098685279
SCGB3A2	0.098649419
TUBG1	0.098576303
MFSD2B	0.098485616
ENHO	0.098447775
FBLN7	0.098435538
GPR63	0.098377104
KRT72	0.098294933
PPP1R3C	0.098012944
ARRDC4	0.097797037
GNG12	0.09774051
VIM	0.097712133
CCPG1	0.097686337
LGMN	0.097597083
TMEM200A	0.097464993
ASPG	0.097344398
MT1H	0.097148911
SLC36A4	0.097133304
DEFB134	0.097102458
HNF4G	0.097068269
CASKIN2	0.097023112
TRPV3	0.096941114
KRTAP19-6	0.096935887
SLC17A9	0.096917987
KRTAP23-1	0.096909879
ZNF786	0.09690249
C14orf28	0.096898533
MT2A	0.096878483
UQCR11	0.096820618
C5orf46	0.096814889
MT1F	0.09679573
SLC25A46	0.096765479
CEP120	0.096645904
NEK8	0.096639039
ATRIP	0.096625478
RTCA	0.096425829
GNG4	0.096322544
PRSS54	0.096260039
PRELP	0.096210685
PRG4	0.09612044
CECR6	0.096104972
LACC1	0.096038704
SNX30	0.095957289
TRAK2	0.095889169
RACGAP1	0.095791858
SFXN4	0.095749142
MT1A	0.095717776
GNG10	0.095667604
RAD17	0.095502161
KRT37	0.095442539
CEP41	0.095421277
LTF	0.095342593
BVES	0.09527194
MYLK3	0.095195277
TRMU	0.095175626
MXRA8	0.095050858
MT1X	0.09503554
PAG1	0.094997552
COX8C	0.094995269
NCF1	0.094869968
AUP1	0.094742422
UBE2Q2	0.094514221
WDR4	0.094409653
ZNF121	0.094313088
SAG	0.094308398
PDZRN4	0.094293012
KRT14	0.094243578
CYTIP	0.094050162
KHNYN	0.094048347
ZNF791	0.093943861
HILPDA	0.093907599
FUT5	0.093854383
HHLA2	0.093759702
DEFB106A	0.093726242
RIPK4	0.093694302
NUDCD3	0.093639605
HFE	0.093584492
RNF216	0.093571069
DAO	0.093509711
CCBL1	0.093256231
GTF2E2	0.093150713
MTHFD2	0.093127362
GPRC5D	0.093081259
C10orf88	0.093052404
C1QTNF9B	0.092966338
PLOD1	0.092897271
ADRBK2	0.092812306
TERF2IP	0.092805523
TSG101	0.092802583
HPDL	0.092783581
FAM46B	0.09276691
ABHD10	0.09269974
SLC9A1	0.092696275
FOLH1	0.092618024
ENAM	0.092545589
FAM120B	0.092540669
DUSP11	0.09253994
SGPP1	0.092459055
RNF149	0.092435546
HRH4	0.092245503
CYP2C19	0.09224063
TEFM	0.092088424
SHKBP1	0.092008695
SERPINE3	0.091979207
ATP6V1C1	0.09196455
PPP1R18	0.091860167
OCLM	0.091788353
FOXA1	0.091785604
SLX4	0.091778676
C16orf74	0.091637001
TFEC	0.091546108
HCRTR1	0.091522713
NCKAP1L	0.091485524
ZNF764	0.091470189
AMBP	0.09137234
TUBB4A	0.091349734
UBE2J1	0.091337036
GUSB	0.091331659
CCDC43	0.091274631
NBPF15	0.091243413
CYP2C9	0.091186365
GDF6	0.091184001
ACYP1	0.091114191
SKA3	0.091057483
BMP8B	0.091019519
PARD6G	0.090977986
ZMYND12	0.090856183
AMDHD1	0.090834217
SGK2	0.090730726
CD72	0.090646714
PEX13	0.090484415
DDRGK1	0.090357835
LRRC36	0.090343062
AMBN	0.090248456
KIAA1033	0.090238638
ANAPC5	0.090236549
CADM1	0.090209987
FOXC1	0.090180965
TSPYL6	0.090117353
ZBTB24	0.090069704
LOXL4	0.089966835
SELL	0.089835584
B3GNT7	0.0898349
SCYL3	0.089832647
NMUR2	0.08980572
ANXA4	0.089702308
PRAC	0.089657229
FAM118B	0.089644592
RALBP1	0.089495128
MUL1	0.089473053
EFNB3	0.089407123
FAM208A	0.089356355
ASAH1	0.089351376
FOXC2	0.089318515
HS3ST4	0.089237069
FKBP6	0.089205449
ZIC4	0.089083986
THEG	0.089030749
ACP6	0.089007981
SLC29A2	0.088902494
SYT12	0.088736094
